image,full_path,category,tier,class
view_vulnerable_1562290820_10_3_302+28TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_302+28TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_343+26TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_343+26TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_325+26TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_325+26TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_356+26TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_356+26TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_380+26TH+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_380+26TH+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_334+26TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_334+26TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_355+24TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_355+24TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_318+25TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_318+25TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_374+25TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_374+25TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_366+25TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_366+25TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_375+24TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_375+24TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_329+24TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_329+24TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_365+24TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_365+24TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_342+24TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_342+24TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_229+21ST+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_229+21ST+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_229+19TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_229+19TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_235+19TH+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_235+19TH+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_282+18TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_282+18TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_205+16TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_205+16TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_5431+CALIFORNIA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_5431+CALIFORNIA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_220+16TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_220+16TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_5011+CALIFORNIA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_5011+CALIFORNIA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_270+12TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_270+12TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_274+12TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_274+12TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_238+12TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_238+12TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_4845+CALIFORNIA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_4845+CALIFORNIA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_4801+CALIFORNIA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_4801+CALIFORNIA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_241+10TH+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_241+10TH+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_205+08TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_205+08TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_205+07TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_205+07TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_221+07TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_221+07TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_215+07TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_215+07TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_211+CORNWALL+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_211+CORNWALL+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_254+04TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_254+04TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_275+03RD+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_275+03RD+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_276+03RD+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_276+03RD+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_205+02ND+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_205+02ND+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_239+02ND+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_239+02ND+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_268+02ND+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_268+02ND+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_303+ARGUELLO+BL+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_303+ARGUELLO+BL+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_300+02ND+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_300+02ND+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_439+ARGUELLO+BLVD+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_439+ARGUELLO+BLVD+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_335+02ND+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_335+02ND+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_349+02ND+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_349+02ND+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_313+02ND+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_313+02ND+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_367+04TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_367+04TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_309+05TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_309+05TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_331+09TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_331+09TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_333+09TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_333+09TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_320+11TH+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_320+11TH+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_305+10TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_305+10TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_356+12TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_356+12TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_1059+CLEMENT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_1059+CLEMENT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_366+12TH+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_366+12TH+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_355+15TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_355+15TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_1525+CLEMENT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_1525+CLEMENT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_370+18TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_370+18TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_301+18TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_301+18TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_318+21ST+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_318+21ST+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_2011+CLEMENT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_2011+CLEMENT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_343+21ST+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_343+21ST+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_350+22ND+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_350+22ND+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_359+21ST+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_359+21ST+AVE+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_335+22ND+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_335+22ND+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_434+24TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_434+24TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_400+25TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_400+25TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_441+24TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_441+24TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_418+25TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_418+25TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_400+26TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_400+26TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
view_vulnerable_1562290820_10_3_477+25TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290820_10_3_477+25TH+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,3,vulnerable
